article group name;item number;article description;supplier;supplier's item number;EAN number 1;EAN number 2;EAN number 3;EAN number 4;EAN number 5;EAN number 6;retail price;currency code;RRP;availability (steps);mark new prices;price changes;deleted items;customs tariff number
Accessories for eBook readers;744821;TrekStor Leather bag stand e-Book Pyrus;Trekstor;30280;4016998302800;;;;;;16.67;EUR;;10;;;;42029298
Accessories for eBook readers;825993;Tolino Shine Charger black;Tolino;981-000517;4260313880485;;;;;;8.98;EUR;;0;;;;85299020000
Accessories for eBook readers;826007;Tolino Shine / Vision Neoprene Bag black / grey;Tolino;50654;2400002506544;2400002506551;4047443198273;;;;10.12;EUR;;> 900;;;;42029298
Accessories for eBook readers;826014;Tolino Shine / Vision Neoprene Bag black / blue;Tolino;910-003753;4047443198280;;;;;;10.12;EUR;;6;;;;42029298
Accessories for eBook readers;826021;Tolino Shine / Vision Neoprene Bag black / pink;Tolino;910-004150;4047443198297;;;;;;10.12;EUR;;> 50;;;;42029298
Accessories for eBook readers;826063;Tolino Shine / Vision Neoprene Bag black / turquoise;Tolino;910-004185;4047443198303;;;;;;10.12;EUR;;> 10;;;;42029298
Accessories for eBook readers;826077;Tolino Slim Bag black;Tolino;910-004218;0700621904434;;;;;;20.87;EUR;;0;;;;42029298
Accessories for eBook readers;826098;Tolino Slim Bag Faux Leather green;Tolino;910-004216;0700621904465;;;;;;20.29;EUR;;2;;;;42029298
Accessories for eBook readers;826161;Tolino Slim Bag Faux Leather red;Tolino;1348339;0700621904229;;;;;;20.29;EUR;;0;;;;42029298
Accessories for eBook readers;841764;Kobo Aura H2O Sleep Cover black;Kobo;1354453EG705269;0681495006564;;;;;;27.51;EUR;;0;;;;42029298
Accessories for eBook readers;886018;Kobo Glo Leather SleepCover brown;Kobo;N-613-KBO-4BR;0681495000319;;;;;;5.75;EUR;;> 500;;;;42029298
Tablets;100578;Samsung Galaxy Tab 3 7.0 Lite VE white                        8GB;Samsung;SM-T113N;8806086855426;;;;;;88.08;EUR;;> 20;;;;84713000
Tablets;100676;Lenovo Yoga Tablet 2-851F 32GB;Lenovo;59435792;0888965581006;;;;;;203.07;EUR;;9;;;;84713000
Tablets;101677;Asus MemoPad 7 white 8GB;Asus;MEMOPAD 7 WH;4716659776710;;;;;;68.58;EUR;;> 50;;;;84713000
Tablets;102090;Xoro PAD 8W4 32GB;Xoro;XOR400486;4260001038860;;;;;;98.05;EUR;;0;;;;84713000
Tablets;102097;Xoro PAD 8W4 Plus 64GB;Xoro;XOR400487;4260001038877;;;;;;130.39;EUR;;1;;;;84713000
Tablets;102104;Xoro PAD 9W4 32GB;Xoro;XOR400430;4260001037726;;;;;;115.00;EUR;;> 60;;;;84713000
Tablets;102244;Samsung Galaxy Tab 3 7.0 3G cream-white                  8GB;Samsung;T116;8806086625623;;;;;;119.78;EUR;;> 10;;;;84713000
Tablets;103364;Lenovo IdeaTablet A7600-H 16GB midnight blue;Lenovo;59409034;0888440368702;;;;;;158.96;EUR;;> 20;;;;84713000
Tablets;103868;Asus Fonepad 7 FE170cg-6c061A 3G 8GB red;Asus;FE170CG-6C061A;4716659936343;;;;;;95.48;EUR;;> 30;;;;84713000
Tablets;103875;Asus Fonepad 7 FE170cg-6d061A 3G 8GB blue;Asus;FE170CG-6D061A;4716659942009;;;;;;95.48;EUR;;> 20;;;;84713000
Tablets;106010;Asus VivoTab Smart ME400CL-1B075 1,8GHz 2GB 64GB Win 8;Asus;90OK0YB2101490U;4716659496335;;;;;;213.55;EUR;;> 90;;;;84713000
Tablets;108257;Sony Xperia Tablet Z4 LTE white;Sony;SGP771DE/W.;7311271520238;;;;;;559.08;EUR;679.00;2;;;;84713000
Tablets;110147;Xoro MegaPAD 1402;Xoro;XOR400586;4260001038846;;;;;;188.01;EUR;269.00;7;;;;84713000
Tablets;110154;Xoro MegaPAD 1562;Xoro;XOR400577;4260001038594;;;;;;276.96;EUR;391.00;3;;;;84713000
Tablets;110693;Odys Loox Plus;Odys;X610023;4260087121388;;;;;;40.13;EUR;;> 40;;;;84713000
Tablets;114368;Samsung Galaxy Tab 3 7.0 lite 8GB WiFi + 3G ebony black;Samsung;SM-T116NYKADBT;8806086801706;;;;;;113.63;EUR;;> 20;;;;84713000
Tablets;114375;Samsung Galaxy Tab 3 7.0 Lite 8GB WiFi +3G white;Samsung;SM-T116NDWADBT;8806086801690;;;;;;113.63;EUR;;> 10;;;;84713000
Tablets;115467;Acer Iconia One 8;Acer;NT.L9NEG.001;4713147915477;;;;;;147.00;EUR;;0;;;;84713000
Tablets;650804;Apple iPad mini WiFi + Cellular 16GB white            MD543FD/A;Apple;MD543FD/A;0885909669868;;;;;;291.24;EUR;359.00;7;;;;84713000
Tablets;650979;Apple iPad WiFi + Cellular 16GB 4.Generation weiss    MD525FD/A;Apple;MD525FD/A;0885909658510;;;;;;323.95;EUR;629.00;1;;;;84713000
Tablets;657244;Kobo Arc white 64GB;Kobo;K107-KBO-64W;0681495002023;0681495005239;;;;;94.31;EUR;299.00;> 90;;;;84713000
Tablets;698481;Xoro PAD 9719QR black;Xoro;XOR400520;4260001037368;;;;;;135.66;EUR;299.00;> 10;;;;84713000
Tablets;718228;Samsung Galaxy Tab 3 8.0 Wifi + LTE                  16GB;Samsung;SM-T3150ZWADBT;8806085653535;8806085713048;8806085742246;;;;179.31;EUR;459.00;> 10;;;;84713000
Tablets;727447;Samsung Galaxy Tab 3 10.1 16GB WiFi black;Samsung;GT-P5210MKADBT;8806085856165;8806085893931;;;;;178.27;EUR;;4;;;;84713000
Tablets;742399;Samsung Galaxy Note 10.1 2014 Edition WiFi black     16GB;Samsung;SM-P6000ZKADBT;8806085910805;8806085915534;;;;;292.30;EUR;549.00;> 40;;;;84713000
Tablets;742441;Xoro PAD 900 black 8GB;Xoro;XOR400460;4260001037597;;;;;;67.56;EUR;;> 80;;;;85287240
Tablets;742539;Apple iPad mini Retina WiFi 16GB space gray        ME276FD/A;Apple;ME276FD/A;0885909770786;;;;;;234.47;EUR;289.00;7;;;;84713000
Tablets;742546;Apple iPad mini Retina WiFi 16GB Silver            ME279FD/A;Apple;ME279FD/A;0885909770434;;;;;;234.47;EUR;289.00;> 20;;;;84713000
Tablets;742553;Apple iPad mini Retina WiFi 32GB space gray        ME277FD/A;Apple;ME277FD/A;0885909770106;;;;;;275.01;EUR;339.00;7;;;;84713000
Tablets;742560;Apple iPad mini Retina WiFi 32GB Silver            ME280FD/A;Apple;ME280FD/A;0885909769759;;;;;;275.01;EUR;339.00;2;;;;84713000
Tablets;742595;Apple iPad mini Retina WiFi Cell 16GB space gray        ME800FD/A;Apple;ME800FD/A;0885909812806;;;;;;331.82;EUR;409.00;2;;;;84713000
Tablets;742602;Apple iPad mini Retina WiFi Cell 16GB Silver            ME814FD/A;Apple;ME814FD/A;0885909813117;;;;;;331.82;EUR;409.00;4;;;;84713000
Tablets;742609;Apple iPad mini Retina WiFi Cell 32GB space gray        ME820FD/A;Apple;ME820FD/A;0885909813711;;;;;;372.38;EUR;459.00;2;;;;84713000
Tablets;742616;Apple iPad mini Retina WiFi Cell 32GB Silver            ME824FD/A;Apple;ME824FD/A;0885909814282;;;;;;372.38;EUR;459.00;1;;;;84713000
Tablets;742651;Apple iPad Air WiFi 16GB space gray        MD785FD/B;Apple;MD785FD/B;0885909772032;0888462098120;;;;;308.48;EUR;389.00;1;;;;84713000
Tablets;742665;Apple iPad Air WiFi 16GB Silver            MD788FD/A;Apple;MD788FD/A;0885909773008;0888462098724;;;;;308.48;EUR;389.00;2;;;;84713000
Tablets;742672;Apple iPad Air WiFi 32GB space gray        MD786FD/A;Apple;MD786FD/A;0885909772360;0888462098427;;;;;348.13;EUR;439.00;6;;;;84713000
Tablets;742679;Apple iPad Air WiFi 32GB Silver            MD789FD/A;Apple;MD789FD/A;0885909773312;0888462099028;;;;;348.13;EUR;439.00;9;;;;84713000
Tablets;742714;Apple iPad Air WiFi Cell 16GB space gray        MD791FD/A;Apple;MD791FD/A;0885909793211;0885909793242;0888462100328;;;;399.28;EUR;509.00;4;;;;84713000
Tablets;742728;Apple iPad Air WiFi Cell 16GB Silver            MD794FD/A;Apple;MD794FD/A;0885909796816;0888462100991;;;;;403.64;EUR;509.00;7;;;;84713000
Tablets;742742;Apple iPad Air WiFi Cell 32GB Silver            MD795FD/A;Apple;MD795FD/A;0885909797110;0888462114059;;;;;443.51;EUR;559.00;1;;;;84713000
Tablets;742777;Apple iPad Air WiFi Cell 128GB Silver           ME988FD/A;Apple;ME988FD/A;0885909798025;;;;;;487.38;EUR;869.00;9;;;;84713000
Tablets;744877;TrekStor SurfTab ventos 7.0 HD black                    16GB;Trekstor;93640;4016998936401;;;;;;56.49;EUR;;> 300;;;;84713000
Tablets;744891;TrekStor SurfTab ventos 7.0 HD white                    16GB;Trekstor;93840;4016998938405;;;;;;56.49;EUR;;> 80;;;;84713000
Tablets;753571;Xoro PAD 790;Xoro;XOR400416;4260001037603;;;;;;75.25;EUR;169.00;> 50;;;;84713000
Tablets;756728;Apple iPad mini WiFi 16GB Space gray        MF432FD/A;Apple;MF432FD/A;0885909846191;;;;;;196.46;EUR;239.00;> 20;;;;84713000
Tablets;763693;Lenco CARTAB-925;Lenco;CARTAB925;8711902030843;;;;;;70.00;EUR;;3;;;;84713000
Tablets;775971;Samsung Galaxy TabPRO 10.1 Wifi black                  16GB;Samsung;SM-T520NZKADBT;8806086028561;8806086034722;8806086086561;;;;261.67;EUR;;> 50;;;;84713000
Tablets;775978;Samsung Galaxy TabPRO 10.1 Wifi white                  16GB;Samsung;SM-T520NZWADBT;8806086028530;8806086034746;8806086067232;;;;261.67;EUR;;> 80;;;;84713000
Tablets;779975;Trekstor Folks-Tablet 2;Trekstor;96740;4016998967405;;;;;;159.59;EUR;199.00;> 10;;;;84713000
Tablets;779989;Xoro TelePAD 830;Xoro;XOR400440;4260001037788;;;;;;79.80;EUR;159.00;> 100;;;;84713000
Tablets;784392;Sony Xperia Tablet Z2 WiFi black                  16GB;Sony;SGP511E1BEC5;4013675005825;7311271463115;;;;;322.91;EUR;499.00;> 20;;;;84713000
Tablets;784399;Sony Xperia Tablet Z2 WiFi black                  32GB;Sony;SGP512E1/B.EC5;7311271463122;;;;;;394.37;EUR;549.00;2;;;;84713000
Tablets;805546;Lenco TAB-740 with HD DVB-T;Lenco;TAB740;8711902031499;;;;;;69.72;EUR;;> 20;;;;84713000
Tablets;807583;Samsung Galaxy Tab 4 10.1 16GB WiFi black;Samsung;SM-T530NYKADBT;8806086053112;8806086053129;8806086062923;8806086134194;;;183.48;EUR;349.00;0;;;;84713000
Tablets;807590;Samsung Galaxy Tab 4 10.1 16GB WiFi white;Samsung;SM-T530NZWADBT;8806086106061;8806086138482;8806086140768;;;;187.65;EUR;349.00;> 40;;;;84713000
Tablets;807597;Samsung Galaxy Tab 4 10.1 16GB LTE ebony black;Samsung;SM-T535NYKADBT;8806086053143;8806086236522;;;;;218.93;EUR;449.00;0;;;;84713000
Tablets;807604;Samsung Galaxy Tab 4 10.1 16GB LTE white;Samsung;SM-T535NZWADBT;8806086106108;;;;;;218.93;EUR;449.00;> 20;;;;84713000
Tablets;810369;Xoro MegaPAD 2151;Xoro;XOR400585;4260001037962;;;;;;330.53;EUR;429.00;1;;;;84713000
Tablets;810880;Trekstor xiron 7.0 3G black                        4GB;Trekstor;98321;4016998983214;;;;;;85.72;EUR;;3;;;;84713000
Tablets;817495;Xoro TelePAD 9730 black;Xoro;XOR400560;4260001037610;;;;;;196.93;EUR;;8;;;;84713000
Tablets;822969;Samsung Galaxy Tab S 8.4 WiFi bronze                 16GB;Samsung;SM-T700NTSADBT;8806086285094;8806086298131;;;;;275.51;EUR;399.00;10;;;;84713000
Tablets;822976;Samsung Galaxy Tab S 8.4 WiFi white                  16GB;Samsung;SM-T700NZWADBT;8806086261937;8806086287340;;;;;276.26;EUR;399.00;> 10;;;;84713000
Tablets;822983;Samsung Galaxy Tab S 10.5 WiFi bronze                 16GB;Samsung;SM-T800NTSADBT;8806086289917;8806086291262;8806086316606;;;;359.66;EUR;499.00;> 10;;;;84713000
Tablets;822990;Samsung Galaxy Tab S 10.5 WiFi white                  16GB;Samsung;SM-T800NZWADBT;8806086223010;8806086242417;;;;;338.81;EUR;499.00;> 20;;;;84713000
Tablets;822997;Samsung Galaxy Tab S 8.4 LTE bronze                      16GB;Samsung;SM-T705NTSADBT;8806086271608;;;;;;342.98;EUR;499.00;0;;;;84713000
Tablets;823011;Samsung Galaxy Tab S 8.4 LTE white                       16GB;Samsung;SM-T705NZWADBT;8806086271547;8806086285285;;;;;342.98;EUR;499.00;5;;;;84713000
Tablets;823025;Samsung Galaxy Tab S 10.5 LTE white                       16GB;Samsung;SM-T805NZWADBT;8806086220200;8806086235143;;;;;390.94;EUR;599.00;1;;;;84713000
Tablets;823487;Xoro TelePAD 795;Xoro;XOR400459;4260001038105;;;;;;75.24;EUR;169.00;0;;;;84713000
Tablets;830242;Archos 101 Neon;Archos;502633;0690590526334;;;;;;81.32;EUR;;> 30;;;;84713000
Tablets;841967;Lenco Kidztab 520 mini blue Superman;Lenco;KIDZTAB520MINIBL;8711902032038;8711902032434;;;;;64.34;EUR;99.00;10;;;;84713000
Tablets;841974;Lenco Kidztab 520 mini pink Rabbit;Lenco;KIDTAB520MINI PR;8711902032045;8711902032441;;;;;64.34;EUR;99.00;> 10;;;;847130000
Tablets;841981;Lenco KidzTab-74 blue;Lenco;KIDZTAB74 BLUE;8711902032632;;;;;;79.89;EUR;119.00;6;;;;84713000
Tablets;841988;Lenco KidzTab-74 green;Lenco;KIDZTAB74 GREEN;8711902032656;;;;;;79.89;EUR;119.00;1;;;;84713000
Tablets;841995;Lenco KidzTab-74 pink;Lenco;KIDZTAB74 PINK;8711902032649;;;;;;79.89;EUR;119.00;0;;;;84713000
Tablets;842009;Lenco CoolTab-74 blue;Lenco;COOLTAB74 BLUE;8711902032618;;;;;;79.89;EUR;119.00;3;;;;84713000
Tablets;842415;Trekstor SurfTab breeze 7.0 quad black                        8GB;Trekstor;98421;4016998984211;;;;;;56.95;EUR;;1;;;;84713000
Tablets;842422;Trekstor SurfTab breeze 7.0 quad blue                         8GB;Trekstor;98621;4016998986215;;;;;;56.95;EUR;;1;;;;84713000
Tablets;842429;Trekstor SurfTab breeze 7.0 quad red                          8GB;Trekstor;98721;4016998987212;;;;;;56.95;EUR;;6;;;;84713000
Tablets;842457;Trekstor wintron 10.1 Folks-Tablet Edition        32GB;Trekstor;99743;4016998997433;;;;;;183.83;EUR;;1;;;;84713000
Tablets;842464;Trekstor SurfTab wintron 10.1 3G Folks-Tablet Edition     32GB;Trekstor;99843;4016998998430;;;;;;198.24;EUR;;0;;;;84713000
Tablets;842471;Trekstor SurfTab wintron 10.1 3G Pro                         64GB;Trekstor;99941;4016998999413;;;;;;285.13;EUR;;0;;;;84713000
Tablets;842499;Intenso TAB 744;Intenso;5509865;4034303020775;;;;;;61.65;EUR;;> 40;;;;84713000
Tablets;843703;Xoro PAD 8W2;Xoro;XOR400424;4260001038495;;;;;;105.12;EUR;149.00;> 10;;;;84713000
Tablets;844361;Odys WinTab 8;Odys;X610088;4260087120060;;;;;;96.73;EUR;159.00;1;;;;84713000
Tablets;844368;Odys WinTab 10;Odys;X610091;4260087120091;;;;;;159.22;EUR;219.00;2;;;;84713000
Tablets;856226;Apple iPad mini 3 Wi-Fi 16GB Space Gray        MGNR2FD/A;Apple;MGNR2FD/A;0888462022118;;;;;;329.18;EUR;389.00;2;;;;84713000
Tablets;856240;Apple iPad mini 3 Wi-Fi 128GB Gold             MGYK2FD/A;Apple;MGYK2FD/A;0888462043014;;;;;;460.07;EUR;589.00;0;;;;84713000
Tablets;856247;Apple iPad mini 3 Wi-Fi 16GB Gold              MGYE2FD/A;Apple;MGYE2FD/A;0888462042673;;;;;;325.00;EUR;389.00;4;;;;84713000
Tablets;856282;Apple iPad Air 2 Wi-Fi Cell 16GB Silver            MGH72FD/A;Apple;MGH72FD/A;0888462003865;;;;;;458.76;EUR;609.00;3;;;;84713000
Tablets;856289;Apple iPad Air 2 Wi-Fi Cell 16GB Space Gray        MGGX2FD/A;Apple;MGGX2FD/A;0888462003506;;;;;;470.25;EUR;609.00;2;;;;84713000
Tablets;856296;Apple iPad Air 2 Wi-Fi 16GB Silver            MGLW2FD/A;Apple;MGLW2FD/A;0888462025430;;;;;;389.79;EUR;489.00;2;;;;84713000
Tablets;856303;Apple iPad Air 2 Wi-Fi 16GB Space Gray        MGL12FD/A;Apple;MGL12FD/A;0888462025133;;;;;;378.29;EUR;489.00;4;;;;84713000
Tablets;856765;Sony Xperia Tablet Z2 WiFi LTE black 16GB;Sony;SGP521E1/B.EC5;7311271452980;7311271463146;;;;;438.90;EUR;599.00;6;;;;84713000
Tablets;856786;Apple iPad Air 2 Wi-Fi Cell 64GB Space Gray        MGHX2FD/A;Apple;MGHX2FD/A;0888462006781;;;;;;556.99;EUR;709.00;3;;;;84713000
Tablets;856793;Apple iPad Air 2 Wi-Fi 128GB Space Gray       MGTX2FD/A;Apple;MGTX2FD/A;0888462025737;;;;;;558.03;EUR;689.00;3;;;;84713000
Tablets;856800;Apple iPad Air 2 Wi-Fi Cell 16GB Gold              MH1C2FD/A;Apple;MH1C2FD/A;0888462057837;;;;;;463.98;EUR;609.00;1;;;;84713000
Tablets;856807;Apple iPad Air 2 Wi-Fi 64GB Silver            MGKM2FD/A;Apple;MGKM2FD/A;0888462024761;;;;;;478.61;EUR;589.00;2;;;;84713000
Tablets;856814;Apple iPad Air 2 Wi-Fi 64GB Space Gray        MGKL2FD/A;Apple;MGKL2FD/A;0888462024457;;;;;;463.98;EUR;589.00;0;;;;84713000
Tablets;856821;Apple iPad Air 2 Wi-Fi 16GB Gold              MH0W2FD/A;Apple;MH0W2FD/A;0888462036368;;;;;;391.88;EUR;489.00;2;;;;84713000
Tablets;857024;Xoro TelePAD 9A1;Xoro;XOR400250;4260001038112;;;;;;84.91;EUR;119.00;0;;;;84713000
Tablets;857794;Acer Iconia One 7 B1-730HD black;Acer;NT.L4CEE.006;4713147479023;4713147662913;;;;;77.70;EUR;99.00;1;;;;84713000
Tablets;858354;Apple iPad mini 3 Wi-Fi Cell 16GB Gold              MGYR2FD/A;Apple;MGYR2FD/A;0888462045834;;;;;;402.33;EUR;509.00;2;;;;84713000
Tablets;859404;Asus MeMo Pad 8 ME181CX-1A035A ProSieben Entertainment Pad BL;Asus;2210107;4716659863113;;;;;;121.51;EUR;149.00;2;;;;84713000
Tablets;862211;Kobo Arc 7 HD black 16GB;Kobo;T416-KU-BK-K-EU16;0681495006069;;;;;;75.21;EUR;;> 200;;;;84713000
Tablets;864871;Lenovo Yoga Tablet 2 Pro WiFi 32GB platinum;Lenovo;59428120;0888772779894;;;;;;392.38;EUR;;0;;;;84713000
Tablets;865480;Prestigio MultiPad 4 7.85 black;Prestigio;PMT7077_3G_D_BK;8595248122024;;;;;;114.48;EUR;169.00;> 20;;;;84713000
Tablets;865543;Trekstor SurfTab breeze 7.0 quad green                        8GB;Trekstor;98821;4016998988219;;;;;;56.95;EUR;;0;;;;84713000
Tablets;865550;Trekstor SurfTab breeze 10.1 quad                         8GB;Trekstor;96541;4016998965418;;;;;;92.01;EUR;;1;;;;84713000
Tablets;865557;Trekstor SurfTab xintron i 10.1 black                       16GB;Trekstor;99341;4016998993411;;;;;;114.87;EUR;;0;;;;84713000
Tablets;865564;Trekstor SurfTab xintron i 10.1 white                       16GB;Trekstor;96941;4016998969416;;;;;;114.87;EUR;;0;;;;84713000
Tablets;866075;Samsung Galaxy TabPRO 10.1 LTE white                       16GB;Samsung;SM-T525NZWAXEO;8806086088381;;;;;;384.68;EUR;;1;;;;84713000
Tablets;867622;Lenovo A7-40 WiFi incl. Sleeve + Headset;Lenovo;594354998;0888965558060;;;;;;69.88;EUR;;> 30;;;;84713000
Tablets;867636;Odys Neron 16GB;Odys;X610078;4260087121968;;;;;;99.30;EUR;;4;;;;84713000
Tablets;868371;HP Slate 10 Plus 3700nf;Hewlett Packard;G8Y96AA;0888793249314;;;;;;227.60;EUR;299.00;> 20;;;;84713000
Tablets;869127;Samsung Galaxy Tab S 10.5 WiFi charcoal-gray          16GB;Samsung;SM-T800NHAADBT;8806086441728;8806086587013;;;;;325.47;EUR;499.00;> 10;;;;84713000
Tablets;869148;Samsung Galaxy Tab s 10.5 LTE charcoal-gray           16GB;Samsung;SM-T805NHAADBT;8806086441667;;;;;;398.24;EUR;599.00;1;;;;84713000
Tablets;869365;HTC Nexus 9 black 16GB WiFi;HTC;99HZF011-00;4718487659104;;;;;;293.99;EUR;;3;;;;84713000
Tablets;869372;HTC Nexus 9 white 16GB WiFi;HTC;99HZF010-00;4718487659098;;;;;;282.12;EUR;;> 10;;;;84713000
Tablets;870415;Trekstor Tolino TAB 8 16GB;Trekstor;36304;4016998363047;;;;;;108.91;EUR;;> 30;;;;84713000
Tablets;870632;Odys Xelio Phonetab;Odys;X610061;4260087121753;;;;;;64.20;EUR;;> 90;;;;84713000
Tablets;872872;Sony Xperia Tablet Z2 WiFi LTE white              16GB;Sony;SGP521DE/W.EC5;7311271452966;;;;;;438.90;EUR;;2;;;;84713000
Tablets;873082;ASUS MeMO Pad 10 ME103K-6A005A black/silver;Asus;90NK01E3-M00480;4716659928829;;;;;;145.71;EUR;179.00;5;;;;84713000
Tablets;873096;ASUS MeMO Pad 8 ME581C-1B001A white;Asus;90NK01H2-M00010;4716659875727;;;;;;202.69;EUR;249.00;3;;;;84713000
Tablets;873103;ASUS MeMO Pad 8 LTE ME581CL-1B027A white;Asus;90NK0151-M00810;4716659875680;;;;;;243.41;EUR;299.00;1;;;;84713000
Tablets;873110;ASUS Transformer Pad TF103CG-1A031A black;Asus;90NK0181-M00540;4716659705604;;;;;;202.69;EUR;249.00;0;;;;84713000
Tablets;873117;ASUS Transformer Pad TF103CG-1B024A white;Asus;90NK0182-M00550;4716659705628;;;;;;202.69;EUR;249.00;3;;;;84713000
Tablets;873138;ASUS Transformer Pad TF303K-1B021A white;Asus;90NK01B1-M00400;4716659792109;;;;;;202.69;EUR;249.00;0;;;;84713000
Tablets;873348;Odys WinTab Gen 8;Odys;X610094;4260087120121;;;;;;69.94;EUR;149.00;6;;;;84713000
Tablets;873369;Odys Mira;Odys;X610102;4260087120206;;;;;;48.28;EUR;77.00;0;;;;84713000
Tablets;873376;Odys Junior TAB 8 Pro;Odys;X610096;4260087120145;;;;;;79.09;EUR;129.00;> 70;;;;84713000
Tablets;877114;Samsung Galaxy Tab Active 8.0 LTE titanium grey           16GB;Samsung;SM-T365NNGADBT;8806086448352;;;;;;364.35;EUR;;> 10;;;;84713000
Tablets;877366;Samsung Galaxy Tab 4 7.0 8GB WiFi white;Samsung;SM-T230NYKAXEH;8806086125734;8806086157698;8806086185998;;;;109.46;EUR;199.00;> 60;;;;84713000
Tablets;877373;Samsung Galaxy Tab 4 7.0 8GB WiFi black;Samsung;SM-T230NZWAXEH;4022265290121;8806086125772;8806086135191;8806086157728;8806086186018;;109.46;EUR;199.00;0;;;;84713000
Tablets;878024;TrekStor SurfTab wintron 8.0 16GB;Trekstor;95341;4016998953415;;;;;;96.10;EUR;;8;;;;84713000
Tablets;878031;Trekstor SurfTab wintron 10.1 pure Windows 8.1            32GB;Trekstor;36611;4016998366116;;;;;;205.75;EUR;;0;;;;84713000
Tablets;878038;TrekStor SurfTab wintron 10.1 pure 3G Windows 8.1         32GB;Trekstor;36621;4016998366215;;;;;;242.62;EUR;;10;;;;84713000
Tablets;878045;TrekStor SurfTab wintron 10.1 3G Pro Plus                    64GB;Trekstor;99942;4016998999420;;;;;;368.44;EUR;;7;;;;84713000
Tablets;878052;TrekStor SurfTab breeze 10.1 quad black;Trekstor;95441;4016998954412;;;;;;92.01;EUR;;0;;;;84713000
